Date,Open,High,Low,Close,Adj Close,Volume,Returns
5/7/2007,1505.569946,1511,1505.540039,1509.47998,1509.47998,2545090000,0.242301382
5/8/2007,1509.359985,1509.359985,1500.660034,1507.719971,1507.719971,2795720000,0.245428684
5/9/2007,1507.319946,1513.800049,1503.77002,1512.579956,1512.579956,2935550000,0.243745372
5/10/2007,1512.329956,1512.329956,1491.420044,1491.469971,1491.469971,3031240000,0.247879316
5/11/2007,1491.469971,1506.23999,1491.469971,1505.849976,1505.849976,2720780000,0.230666972
5/14/2007,1505.76001,1510.900024,1498.339966,1503.150024,1503.150024,2776130000,0.242458211
5/15/2007,1503.109985,1514.829956,1500.430054,1501.189941,1501.189941,3071020000,0.240271578
5/16/2007,1500.75,1514.150024,1500.75,1514.140015,1514.140015,2915350000,0.238324267
5/17/2007,1514.01001,1517.140015,1509.290039,1512.75,1512.75,2868640000,0.249265591
5/18/2007,1512.73999,1522.75,1512.73999,1522.75,1522.75,2959050000,0.248217651
5/21/2007,1522.75,1529.869995,1522.709961,1525.099976,1525.099976,3465360000,0.25647728
5/22/2007,1525.099976,1529.23999,1522.050049,1524.119995,1524.119995,2860500000,0.258416332
5/23/2007,1524.089966,1532.430054,1521.900024,1522.280029,1522.280029,3084260000,0.257582935
5/24/2007,1522.099976,1529.310059,1505.180054,1507.51001,1507.51001,3365530000,0.255940921
5/25/2007,1507.5,1517.410034,1507.5,1515.72998,1515.72998,2316250000,0.243893941
5/29/2007,1515.550049,1521.800049,1512.02002,1518.109985,1518.109985,2571790000,0.250536334
5/30/2007,1517.599976,1530.22998,1510.060059,1530.22998,1530.22998,2980210000,0.252227805
5/31/2007,1530.189941,1535.560059,1528.26001,1530.619995,1530.619995,3335530000,0.26261625
6/1/2007,1530.619995,1540.560059,1530.619995,1536.339966,1536.339966,2927020000,0.262971103
6/4/2007,1536.280029,1540.530029,1532.310059,1539.180054,1539.180054,2738930000,0.267641406
6/5/2007,1539.119995,1539.119995,1525.619995,1530.949951,1530.949951,2939450000,0.269984767
6/6/2007,1530.569946,1530.569946,1514.130005,1517.380005,1517.380005,2964190000,0.262929806
6/7/2007,1517.359985,1517.359985,1490.369995,1490.719971,1490.719971,3538470000,0.252029779
6/8/2007,1490.709961,1507.76001,1487.410034,1507.670044,1507.670044,2993460000,0.23003986
6/11/2007,1507.640015,1515.530029,1503.349976,1509.119995,1509.119995,2525280000,0.244009473
6/12/2007,1509.119995,1511.329956,1492.969971,1493,1493,3056200000,0.245230659
6/13/2007,1492.650024,1515.699951,1492.650024,1515.670044,1515.670044,3077930000,0.231640677
6/14/2007,1515.579956,1526.449951,1515.579956,1522.969971,1522.969971,2813630000,0.250561011
6/15/2007,1522.969971,1538.709961,1522.969971,1532.910034,1532.910034,3406030000,0.256658786
6/18/2007,1532.900024,1535.439941,1529.310059,1531.050049,1531.050049,2480240000,0.264852439
6/19/2007,1531.02002,1535.849976,1525.670044,1533.699951,1533.699951,2873590000,0.263301179
6/20/2007,1533.680054,1537.319946,1512.359985,1512.839966,1512.839966,3286900000,0.265496071
6/21/2007,1512.5,1522.900024,1504.75,1522.189941,1522.189941,3161110000,0.248019626
6/22/2007,1522.189941,1522.189941,1500.73999,1502.560059,1502.560059,4284320000,0.256015154
6/25/2007,1502.560059,1514.290039,1492.680054,1497.73999,1497.73999,3287250000,0.239817813
6/26/2007,1497.680054,1506.119995,1490.540039,1492.890015,1492.890015,3398530000,0.235791141
6/27/2007,1492.619995,1506.800049,1484.180054,1506.339966,1506.339966,3398150000,0.231615899
6/28/2007,1506.319946,1514.839966,1503.410034,1505.709961,1505.709961,3006710000,0.242920235
6/29/2007,1505.699951,1517.530029,1493.609985,1503.349976,1503.349976,3165410000,0.242408654
7/2/2007,1504.660034,1519.449951,1504.660034,1519.430054,1519.430054,2648990000,0.24155058
7/3/2007,1519.119995,1526.01001,1519.119995,1524.869995,1524.869995,1560790000,0.253482028
7/5/2007,1524.859985,1526.569946,1517.719971,1525.400024,1525.400024,2622950000,0.258218306
7/6/2007,1524.959961,1532.400024,1520.469971,1530.439941,1530.439941,2441520000,0.2583008
7/9/2007,1530.430054,1534.26001,1527.449951,1531.849976,1531.849976,2715330000,0.262814376
7/10/2007,1531.849976,1531.849976,1510.01001,1510.119995,1510.119995,3244280000,0.263986006
7/11/2007,1509.930054,1519.339966,1506.099976,1518.76001,1518.76001,3082920000,0.245899069
7/12/2007,1518.73999,1547.920044,1518.73999,1547.699951,1547.699951,3489600000,0.253168472
7/13/2007,1547.680054,1555.099976,1544.849976,1552.5,1552.5,2801120000,0.277047988
7/16/2007,1552.5,1555.900024,1546.689941,1549.52002,1549.52002,2704110000,0.281025104
7/17/2007,1549.52002,1555.319946,1547.73999,1549.369995,1549.369995,3007140000,0.278566212
7/18/2007,1549.199951,1549.199951,1533.670044,1546.170044,1546.170044,3609220000,0.278302111
7/19/2007,1546.130005,1555.199951,1546.130005,1553.079956,1553.079956,3251450000,0.275768985
7/20/2007,1553.189941,1553.189941,1529.199951,1534.099976,1534.099976,3745780000,0.281594399
7/23/2007,1534.060059,1547.22998,1534.060059,1541.569946,1541.569946,3102700000,0.265809627
7/24/2007,1541.569946,1541.569946,1508.619995,1511.040039,1511.040039,4115830000,0.272006312
7/25/2007,1511.030029,1524.310059,1503.72998,1518.089966,1518.089966,4283200000,0.246806699
7/26/2007,1518.089966,1518.089966,1465.300049,1482.660034,1482.660034,4472550000,0.252632113
7/27/2007,1482.439941,1488.530029,1458.949951,1458.949951,1458.949951,4784650000,0.223215961
7/30/2007,1458.930054,1477.880005,1454.319946,1473.910034,1473.910034,4128780000,0.203817084
7/31/2007,1473.900024,1488.300049,1454.25,1455.27002,1455.27002,4524520000,0.21616936
8/1/2007,1455.180054,1468.380005,1439.589966,1465.810059,1465.810059,5256780000,0.200722821
8/2/2007,1465.459961,1476.430054,1460.579956,1472.199951,1472.199951,4368850000,0.209205152
8/3/2007,1472.180054,1473.22998,1432.800049,1433.060059,1433.060059,4272110000,0.214750149
8/6/2007,1433.040039,1467.670044,1427.390015,1467.670044,1467.670044,5067200000,0.182454277
8/7/2007,1467.619995,1488.300049,1455.800049,1476.709961,1476.709961,4909390000,0.210987476
8/8/2007,1476.219971,1503.890015,1476.219971,1497.48999,1497.48999,5499560000,0.218083634
8/9/2007,1497.209961,1497.209961,1453.089966,1453.089966,1453.089966,5889600000,0.23540325
8/10/2007,1453.089966,1462.02002,1429.73999,1453.640015,1453.640015,5345780000,0.198998212
8/13/2007,1453.420044,1466.290039,1451.540039,1452.920044,1452.920044,3696280000,0.199270572
8/14/2007,1452.869995,1456.73999,1426.199951,1426.540039,1426.540039,3814630000,0.198816706
8/15/2007,1426.150024,1440.780029,1404.359985,1406.699951,1406.699951,4290930000,0.176769071
8/16/2007,1406.640015,1415.969971,1370.599976,1411.27002,1411.27002,6509300000,0.160670642
8/17/2007,1411.26001,1450.329956,1411.26001,1445.939941,1445.939941,3570040000,0.16448277
8/20/2007,1445.939941,1451.75,1430.540039,1445.550049,1445.550049,3321340000,0.193098462
8/21/2007,1445.550049,1455.319946,1439.76001,1447.119995,1447.119995,3012150000,0.192776748
8/22/2007,1447.030029,1464.859985,1447.030029,1464.069946,1464.069946,3309120000,0.193997934
8/23/2007,1464.050049,1472.060059,1453.880005,1462.5,1462.5,3084390000,0.208041782
8/24/2007,1462.339966,1479.400024,1460.540039,1479.369995,1479.369995,2541400000,0.206630729
8/27/2007,1479.359985,1479.359985,1465.97998,1466.790039,1466.790039,2406180000,0.220674575
8/28/2007,1466.719971,1466.719971,1432.01001,1432.359985,1432.359985,3078090000,0.210244833
8/29/2007,1432.01001,1463.76001,1432.01001,1463.76001,1463.76001,2824070000,0.181604362
8/30/2007,1463.670044,1468.430054,1451.25,1457.640015,1457.640015,2582960000,0.207728225
8/31/2007,1457.609985,1481.469971,1457.609985,1473.98999,1473.98999,2731610000,0.202727847
9/4/2007,1473.959961,1496.400024,1472.150024,1489.420044,1489.420044,2766600000,0.216218816
9/5/2007,1488.76001,1488.76001,1466.339966,1472.290039,1472.290039,2991600000,0.228430883
9/6/2007,1472.030029,1481.48999,1467.410034,1478.550049,1478.550049,2459590000,0.214626358
9/7/2007,1478.550049,1478.550049,1449.069946,1453.550049,1453.550049,3191080000,0.220006267
9/10/2007,1453.5,1462.25,1439.290039,1451.699951,1451.699951,2835720000,0.199336546
9/11/2007,1451.689941,1472.47998,1451.689941,1471.48999,1471.48999,3015330000,0.197843
9/12/2007,1471.099976,1479.5,1465.75,1471.560059,1471.560059,2885720000,0.213858937
9/13/2007,1471.469971,1489.579956,1471.469971,1483.949951,1483.949951,2877080000,0.214164233
9/14/2007,1483.949951,1485.98999,1473.180054,1484.25,1484.25,2641740000,0.224461926
9/17/2007,1484.23999,1484.23999,1471.819946,1476.650024,1476.650024,2598390000,0.224701248
9/18/2007,1476.630005,1519.890015,1476.630005,1519.780029,1519.780029,3708940000,0.218421968
9/19/2007,1519.75,1538.73999,1519.75,1529.030029,1529.030029,3846750000,0.254001869
9/20/2007,1528.689941,1529.140015,1516.420044,1518.75,1518.75,2957700000,0.261378544
9/21/2007,1518.75,1530.890015,1518.75,1525.75,1525.75,3679460000,0.253176732
9/24/2007,1525.75,1530.180054,1516.150024,1517.72998,1517.72998,3131310000,0.25895269
9/25/2007,1516.339966,1518.27002,1507.130005,1517.209961,1517.209961,3187770000,0.251188124
9/26/2007,1518.619995,1529.390015,1518.619995,1525.420044,1525.420044,3237390000,0.25306946
9/27/2007,1527.319946,1532.459961,1525.810059,1531.380005,1531.380005,2872180000,0.260248111
9/28/2007,1531.23999,1533.73999,1521.98999,1526.75,1526.75,2925350000,0.263482684
10/1/2007,1527.290039,1549.02002,1527.25,1547.040039,1547.040039,3281990000,0.260223434
10/2/2007,1546.959961,1548.01001,1540.369995,1546.630005,1546.630005,3101910000,0.276453813
10/3/2007,1545.800049,1545.839966,1536.339966,1539.589966,1539.589966,3065320000,0.275496727
10/4/2007,1539.910034,1544.02002,1537.630005,1542.839966,1542.839966,2690430000,0.270636658
10/5/2007,1543.839966,1561.910034,1543.839966,1557.589966,1557.589966,2919030000,0.27387939
10/8/2007,1556.51001,1556.51001,1549,1552.579956,1552.579956,2040650000,0.284333911
10/9/2007,1553.180054,1565.26001,1551.819946,1565.150024,1565.150024,2932040000,0.281586241
10/10/2007,1564.97998,1565.420044,1555.459961,1562.469971,1562.469971,3044760000,0.291322796
10/11/2007,1564.719971,1576.089966,1546.719971,1554.410034,1554.410034,3911260000,0.291108253
10/12/2007,1555.410034,1563.030029,1554.089966,1561.800049,1561.800049,2788690000,0.28342628
10/15/2007,1562.25,1564.73999,1540.810059,1548.709961,1548.709961,3139290000,0.289070189
10/16/2007,1547.810059,1547.810059,1536.290039,1538.530029,1538.530029,3234560000,0.27715526
10/17/2007,1544.439941,1550.660034,1526.01001,1541.23999,1541.23999,3638070000,0.274374451
10/18/2007,1539.290039,1542.790039,1531.76001,1540.079956,1540.079956,3203210000,0.270125077
10/19/2007,1540,1540,1500.26001,1500.630005,1500.630005,4160970000,0.270710892
10/22/2007,1497.790039,1508.060059,1490.400024,1506.329956,1506.329956,3471830000,0.235881894
10/23/2007,1509.300049,1520.01001,1503.609985,1519.589966,1519.589966,3309120000,0.245379228
10/24/2007,1516.609985,1517.22998,1489.560059,1515.880005,1515.880005,4003300000,0.251410926
10/25/2007,1516.150024,1523.23999,1500.459961,1514.400024,1514.400024,4183960000,0.251031396
10/26/2007,1522.170044,1535.530029,1520.180054,1535.280029,1535.280029,3612120000,0.255998736
10/29/2007,1536.920044,1544.670044,1536.430054,1540.97998,1540.97998,3124480000,0.268169506
10/30/2007,1539.420044,1539.420044,1529.550049,1531.02002,1531.02002,3212520000,0.270232349
10/31/2007,1532.150024,1552.76001,1529.400024,1549.380005,1549.380005,3953070000,0.264233587
11/1/2007,1545.790039,1545.790039,1506.660034,1508.439941,1508.439941,4241470000,0.275488467
11/2/2007,1511.069946,1513.150024,1492.530029,1509.650024,1509.650024,4285990000,0.246839636
11/5/2007,1505.609985,1510.839966,1489.949951,1502.170044,1502.170044,3819330000,0.24233442
11/6/2007,1505.329956,1520.77002,1499.069946,1520.27002,1520.27002,3879160000,0.242103358
11/7/2007,1515.459961,1515.459961,1475.040039,1475.619995,1475.619995,4353160000,0.250461999
11/8/2007,1475.27002,1482.5,1450.310059,1474.77002,1474.77002,5439720000,0.217299794
11/9/2007,1467.589966,1474.089966,1448.51001,1453.699951,1453.699951,4587050000,0.210962698
11/12/2007,1453.660034,1464.939941,1438.530029,1439.180054,1439.180054,4192520000,0.199468596
11/13/2007,1441.349976,1481.369995,1441.349976,1481.050049,1481.050049,4141310000,0.189311113
11/14/2007,1483.400024,1492.140015,1466.469971,1470.579956,1470.579956,4031470000,0.224008161
11/15/2007,1468.040039,1472.670044,1443.48999,1451.150024,1451.150024,3941010000,0.21133407
11/16/2007,1453.089966,1462.180054,1443.98999,1458.73999,1458.73999,4168870000,0.198998212
11/19/2007,1456.699951,1456.699951,1430.420044,1433.27002,1433.27002,4119650000,0.201976944
11/20/2007,1434.51001,1452.640015,1419.280029,1439.699951,1439.699951,4875150000,0.183667204
11/21/2007,1434.709961,1436.400024,1415.640015,1416.77002,1416.77002,4076230000,0.183832191
11/23/2007,1417.619995,1440.859985,1417.619995,1440.699951,1440.699951,1612720000,0.169730629
11/26/2007,1440.73999,1446.089966,1406.099976,1407.219971,1407.219971,3706470000,0.188807791
11/27/2007,1409.589966,1429.48999,1407.430054,1428.22998,1428.22998,4320720000,0.163104755
11/28/2007,1432.949951,1471.619995,1432.949951,1469.02002,1469.02002,4508020000,0.182379942
11/29/2007,1467.410034,1473.810059,1458.359985,1469.719971,1469.719971,3524730000,0.210814229
11/30/2007,1471.829956,1488.939941,1470.890015,1481.140015,1481.140015,4422200000,0.21446127
12/3/2007,1479.630005,1481.160034,1470.079956,1472.420044,1472.420044,3323250000,0.220897379
12/4/2007,1471.339966,1471.339966,1460.660034,1462.790039,1462.790039,3343620000,0.214056961
12/5/2007,1465.219971,1486.089966,1465.219971,1485.01001,1485.01001,3663660000,0.209007127
12/6/2007,1484.589966,1508.02002,1482.189941,1507.339966,1507.339966,3568570000,0.224990026
12/7/2007,1508.599976,1510.630005,1502.660034,1504.660034,1504.660034,3177710000,0.244801572
12/10/2007,1505.109985,1518.27002,1504.959961,1515.959961,1515.959961,2911760000,0.241921852
12/11/2007,1516.680054,1523.569946,1475.98999,1477.650024,1477.650024,4080180000,0.251468743
12/12/2007,1487.579956,1511.959961,1468.22998,1486.589966,1486.589966,4482120000,0.227457177
12/13/2007,1483.27002,1489.400024,1469.209961,1488.410034,1488.410034,3635170000,0.22390089
12/14/2007,1486.189941,1486.670044,1467.780029,1467.949951,1467.949951,3401050000,0.226310224
12/17/2007,1465.050049,1465.050049,1445.430054,1445.900024,1445.900024,3569030000,0.208866918
12/18/2007,1445.920044,1460.160034,1435.650024,1454.97998,1454.97998,3723690000,0.193082045
12/19/2007,1454.699951,1464.420044,1445.310059,1453,1453,3401300000,0.20032667
12/20/2007,1456.420044,1461.530029,1447.219971,1460.119995,1460.119995,3526890000,0.201745983
12/21/2007,1463.189941,1485.400024,1463.189941,1484.459961,1484.459961,4508590000,0.207332075
12/24/2007,1484.550049,1497.630005,1484.550049,1496.449951,1496.449951,1267420000,0.224957089
12/26/2007,1495.119995,1498.849976,1488.199951,1497.660034,1497.660034,2010500000,0.233678742
12/27/2007,1495.050049,1495.050049,1475.859985,1476.27002,1476.27002,2365770000,0.233621027
12/28/2007,1479.829956,1488.01001,1471.699951,1478.48999,1478.48999,2420510000,0.221062366
12/31/2007,1475.25,1475.829956,1465.130005,1468.359985,1468.359985,2440880000,0.217283275
1/2/2008,1467.969971,1471.77002,1442.069946,1447.160034,1447.160034,3452650000,0.211276254
1/3/2008,1447.550049,1456.800049,1443.72998,1447.160034,1447.160034,3429500000,0.194427022
1/4/2008,1444.01001,1444.01001,1411.189941,1411.630005,1411.630005,4166000000,0.191506005
1/7/2008,1414.069946,1423.869995,1403.449951,1416.180054,1416.180054,4221260000,0.166801352
1/8/2008,1415.709961,1430.280029,1388.300049,1390.189941,1390.189941,4705390000,0.168154589
1/9/2008,1390.25,1409.189941,1378.699951,1409.130005,1409.130005,5351030000,0.147146635
1/10/2008,1406.780029,1429.089966,1395.310059,1420.329956,1420.329956,5170490000,0.160786172
1/11/2008,1419.910034,1419.910034,1394.829956,1401.02002,1401.02002,4495840000,0.171620224
1/14/2008,1402.910034,1417.890015,1402.910034,1416.25,1416.25,3682090000,0.157592896
1/15/2008,1411.880005,1411.880005,1380.599976,1380.949951,1380.949951,4601640000,0.164994351
1/16/2008,1377.410034,1391.98999,1364.27002,1373.199951,1373.199951,5440620000,0.136551904
1/17/2008,1374.790039,1377.719971,1330.670044,1333.25,1333.25,5303130000,0.13439005
1/18/2008,1333.900024,1350.280029,1312.51001,1325.189941,1325.189941,6004840000,0.100650188
1/22/2008,1312.939941,1322.089966,1274.290039,1310.5,1310.5,6544690000,0.083355249
1/23/2008,1310.410034,1339.089966,1270.050049,1338.599976,1338.599976,3241680000,0.081267729
1/24/2008,1340.130005,1355.150024,1334.310059,1352.069946,1352.069946,5735300000,0.105790775
1/25/2008,1357.319946,1368.560059,1327.5,1330.609985,1330.609985,4882250000,0.119974831
1/28/2008,1330.699951,1353.969971,1322.26001,1353.959961,1353.959961,4100930000,0.098009689
1/29/2008,1355.939941,1364.930054,1350.189941,1362.300049,1362.300049,4232960000,0.118836138
1/30/2008,1362.219971,1385.859985,1352.949951,1355.810059,1355.810059,4742760000,0.124018022
1/31/2008,1351.97998,1385.619995,1334.079956,1378.550049,1378.550049,4970290000,0.115568627
2/1/2008,1378.599976,1396.02002,1375.930054,1395.420044,1395.420044,4650770000,0.13753377
2/4/2008,1395.380005,1395.380005,1379.689941,1380.819946,1380.819946,3495780000,0.151379591
2/5/2008,1380.280029,1380.280029,1336.640015,1336.640015,1336.640015,4315740000,0.138920043
2/6/2008,1339.47998,1351.959961,1324.339966,1326.449951,1326.449951,4008120000,0.105254416
2/7/2008,1324.01001,1347.160034,1316.75,1336.910034,1336.910034,4589160000,0.092489572
2/8/2008,1336.880005,1341.219971,1321.060059,1331.290039,1331.290039,3768490000,0.10310908
2/11/2008,1331.920044,1341.400024,1320.319946,1339.130005,1339.130005,3593140000,0.099016433
2/12/2008,1340.550049,1362.099976,1339.359985,1348.859985,1348.859985,4044640000,0.106137369
2/13/2008,1353.119995,1369.22998,1350.780029,1367.209961,1367.209961,3856420000,0.116509296
2/14/2008,1367.329956,1368.160034,1347.310059,1348.859985,1348.859985,3644760000,0.12823446
2/15/2008,1347.52002,1350,1338.130005,1349.98999,1349.98999,3583300000,0.11188855
2/19/2008,1355.859985,1367.280029,1345.050049,1348.780029,1348.780029,3613550000,0.118770163
2/20/2008,1348.390015,1363.709961,1336.550049,1360.030029,1360.030029,3870520000,0.112606415
2/21/2008,1362.209961,1367.939941,1339.339966,1342.530029,1342.530029,3696660000,0.124009763
2/22/2008,1344.219971,1354.300049,1327.040039,1353.109985,1353.109985,3572660000,0.109165557
2/25/2008,1352.75,1374.359985,1346.030029,1371.800049,1371.800049,3866350000,0.116203999
2/26/2008,1371.76001,1387.339966,1363.290039,1381.290039,1381.290039,4096060000,0.131889861
2/27/2008,1378.949951,1388.339966,1372,1380.02002,1380.02002,3904700000,0.137822547
2/28/2008,1378.160034,1378.160034,1363.160034,1367.680054,1367.680054,3938580000,0.137170757
2/29/2008,1364.069946,1364.069946,1325.420044,1330.630005,1330.630005,4426730000,0.125544505
3/3/2008,1330.449951,1335.130005,1320.040039,1331.339966,1331.339966,4117570000,0.097803405
3/4/2008,1329.579956,1331.030029,1307.390015,1326.75,1326.75,4757180000,0.09708554
3/5/2008,1327.689941,1344.189941,1320.219971,1333.699951,1333.699951,4277710000,0.095526019
3/6/2008,1332.199951,1332.199951,1303.420044,1304.339966,1304.339966,4323460000,0.099247395
3/7/2008,1301.530029,1313.23999,1282.430054,1293.369995,1293.369995,4565410000,0.073940509
3/10/2008,1293.160034,1295.01001,1272.660034,1273.369995,1273.369995,4261240000,0.067034117
3/11/2008,1274.400024,1320.650024,1274.400024,1320.650024,1320.650024,5109080000,0.05155454
3/12/2008,1321.130005,1333.26001,1307.859985,1308.77002,1308.77002,4414280000,0.090113173
3/13/2008,1305.26001,1321.680054,1282.109985,1315.47998,1315.47998,5073360000,0.077018254
3/14/2008,1316.050049,1321.469971,1274.859985,1288.140015,1288.140015,5153780000,0.085921514
3/17/2008,1283.209961,1287.5,1256.97998,1276.599976,1276.599976,5683010000,0.058823944
3/18/2008,1277.160034,1330.73999,1277.160034,1330.73999,1330.73999,5335630000,0.053831926
3/19/2008,1330.969971,1341.51001,1298.420044,1298.420044,1298.420044,5358550000,0.098232493
3/20/2008,1299.670044,1330.670044,1295.219971,1329.51001,1329.51001,6145220000,0.072405767
3/24/2008,1330.290039,1359.680054,1330.290039,1349.880005,1349.880005,4499000000,0.097671456
3/25/2008,1349.069946,1357.469971,1341.209961,1352.98999,1352.98999,4145120000,0.113167451
3/26/2008,1352.449951,1352.449951,1336.410034,1341.130005,1341.130005,4055670000,0.115956418
3/27/2008,1340.339966,1345.619995,1325.660034,1325.76001,1325.76001,4037930000,0.105964022
3/28/2008,1327.02002,1334.869995,1312.949951,1315.219971,1315.219971,3686980000,0.094973242
3/31/2008,1315.920044,1328.52002,1312.810059,1322.699951,1322.699951,4188990000,0.085814242
4/1/2008,1326.410034,1370.180054,1326.410034,1370.180054,1370.180054,4745120000,0.09446992
4/2/2008,1369.959961,1377.949951,1361.550049,1367.530029,1367.530029,4320440000,0.130404574
4/3/2008,1365.689941,1375.660034,1358.680054,1369.310059,1369.310059,3920100000,0.126881223
4/4/2008,1369.849976,1380.910034,1362.829956,1370.400024,1370.400024,3703100000,0.130313821
4/7/2008,1373.689941,1386.73999,1369.02002,1372.540039,1372.540039,3747780000,0.133482318
4/8/2008,1370.160034,1370.160034,1360.619995,1365.540039,1365.540039,3602500000,0.130569662
4/9/2008,1365.5,1368.390015,1349.969971,1354.48999,1354.48999,3556670000,0.126724495
4/10/2008,1355.369995,1367.23999,1350.109985,1360.550049,1360.550049,3686150000,0.118365854
4/11/2008,1357.97998,1357.97998,1331.209961,1332.829956,1332.829956,3723790000,0.120519449
4/14/2008,1332.199951,1335.640015,1326.160034,1328.319946,1328.319946,3565020000,0.099247395
4/15/2008,1331.719971,1337.719971,1324.349976,1334.430054,1334.430054,3581230000,0.098851346
4/16/2008,1337.02002,1365.48999,1337.02002,1364.709961,1364.709961,4260370000,0.103224612
4/17/2008,1363.369995,1368.599976,1357.25,1365.560059,1365.560059,3713880000,0.12496695
4/18/2008,1369,1395.900024,1369,1390.329956,1390.329956,4222380000,0.129612475
4/21/2008,1387.719971,1390.22998,1379.25,1388.170044,1388.170044,3420570000,0.145059014
4/22/2008,1386.430054,1386.430054,1369.839966,1375.939941,1375.939941,3821900000,0.143994656
4/23/2008,1378.400024,1387.869995,1372.23999,1379.930054,1379.930054,4103610000,0.137368782
4/24/2008,1380.52002,1397.719971,1371.089966,1388.819946,1388.819946,4461660000,0.139118069
4/25/2008,1387.880005,1399.109985,1379.97998,1397.839966,1397.839966,3891150000,0.145191064
4/28/2008,1397.959961,1402.900024,1394.400024,1396.369995,1396.369995,3607000000,0.153508408
4/29/2008,1395.609985,1397,1386.699951,1390.939941,1390.939941,3815320000,0.151569356
4/30/2008,1391.219971,1404.569946,1384.25,1385.589966,1385.589966,4508890000,0.147946994
5/1/2008,1385.969971,1410.069946,1383.069946,1409.339966,1409.339966,4448780000,0.143615025
5/2/2008,1409.160034,1422.719971,1406.25,1413.900024,1413.900024,3953030000,0.162750002
5/5/2008,1415.339966,1415.339966,1404.369995,1407.48999,1407.48999,3410090000,0.167849293
5/6/2008,1405.599976,1421.569946,1397.099976,1418.26001,1418.26001,3924100000,0.159812467
5/7/2008,1417.48999,1419.540039,1391.160034,1392.569946,1392.569946,4075860000,0.169623357
5/8/2008,1394.290039,1402.349976,1389.390015,1397.680054,1397.680054,3827550000,0.15048022
5/9/2008,1394.900024,1394.900024,1384.109985,1388.280029,1388.280029,3518620000,0.150983541
5/12/2008,1389.400024,1404.060059,1386.199951,1403.579956,1403.579956,3370630000,0.146445288
5/13/2008,1404.400024,1406.300049,1396.26001,1403.040039,1403.040039,4018590000,0.158822342
5/14/2008,1405.650024,1420.189941,1405.650024,1408.660034,1408.660034,3979370000,0.159853763
5/15/2008,1408.359985,1424.400024,1406.869995,1423.569946,1423.569946,3836480000,0.162089852
5/16/2008,1423.890015,1425.819946,1414.349976,1425.349976,1425.349976,3842590000,0.174904254
5/19/2008,1425.280029,1440.23999,1421.630005,1426.630005,1426.630005,3683970000,0.176051206
5/20/2008,1424.48999,1424.48999,1409.089966,1413.400024,1413.400024,3854320000,0.175399315
5/21/2008,1414.060059,1419.119995,1388.810059,1390.709961,1390.709961,4517990000,0.166793194
5/22/2008,1390.829956,1399.069946,1390.22998,1394.349976,1394.349976,3955960000,0.147625178
5/23/2008,1392.199951,1392.199951,1373.719971,1375.930054,1375.930054,3516380000,0.148755611
5/27/2008,1375.969971,1387.400024,1373.069946,1385.349976,1385.349976,3588860000,0.135363655
5/28/2008,1386.540039,1391.25,1378.160034,1390.839966,1390.839966,3927240000,0.144085409
5/29/2008,1390.5,1406.319946,1388.589966,1398.26001,1398.26001,3894440000,0.147352919
5/30/2008,1398.359985,1404.459961,1398.079956,1400.380005,1400.380005,3845630000,0.153838483
6/2/2008,1399.619995,1399.619995,1377.790039,1385.670044,1385.670044,3714320000,0.154878164
6/3/2008,1386.420044,1393.119995,1370.119995,1377.650024,1377.650024,4396380000,0.143986397
6/4/2008,1376.26001,1388.180054,1371.73999,1377.199951,1377.199951,4338640000,0.135602977
6/5/2008,1377.47998,1404.050049,1377.47998,1404.050049,1404.050049,4350790000,0.136609619
6/6/2008,1400.060059,1400.060059,1359.900024,1360.680054,1360.680054,4771660000,0.155241277
6/9/2008,1360.829956,1370.630005,1350.619995,1361.76001,1361.76001,4404570000,0.12287107
6/10/2008,1358.97998,1366.839966,1351.560059,1358.439941,1358.439941,4635070000,0.121344586
6/11/2008,1357.089966,1357.089966,1335.469971,1335.48999,1335.48999,4779980000,0.119785066
6/12/2008,1335.780029,1353.030029,1331.290039,1339.869995,1339.869995,4734240000,0.102201449
6/13/2008,1341.810059,1360.030029,1341.709961,1360.030029,1360.030029,4080420000,0.10717705
6/16/2008,1358.849976,1364.699951,1352.069946,1360.140015,1360.140015,3706940000,0.121237315
6/17/2008,1360.709961,1366.589966,1350.540039,1350.930054,1350.930054,3801960000,0.122772057
6/18/2008,1349.589966,1349.589966,1333.400024,1337.810059,1337.810059,4573570000,0.113596539
6/19/2008,1336.890015,1347.660034,1330.5,1342.829956,1342.829956,4811670000,0.10311734
6/20/2008,1341.02002,1341.02002,1314.459961,1317.930054,1317.930054,5324900000,0.10652516
6/23/2008,1319.77002,1323.780029,1315.310059,1318,1318,4186370000,0.088990999
6/24/2008,1317.22998,1326.02002,1304.420044,1314.290039,1314.290039,4705050000,0.086895119
6/25/2008,1314.540039,1335.630005,1314.540039,1321.969971,1321.969971,4825640000,0.084675549
6/26/2008,1316.290039,1316.290039,1283.150024,1283.150024,1283.150024,5231280000,0.086119539
6/27/2008,1283.599976,1289.449951,1272,1278.380005,1278.380005,6208260000,0.05914576
6/30/2008,1278.060059,1290.310059,1274.859985,1280,1280,5032330000,0.05457457
7/1/2008,1276.689941,1285.310059,1260.680054,1284.910034,1284.910034,5846290000,0.053444035
7/2/2008,1285.819946,1292.170044,1261.51001,1261.52002,1261.52002,5276090000,0.060977539
